1.000000000000000000e+00,1.000000000000000000e+00,2.943132036855242704e-04,3.560275063381339571e-03,2.179521079685908282e-03,1.241114350055775358e-03,3.117927809316041205e-03
2.000000000000000000e+00,2.000000000000000000e+00,5.947150596593138395e-05,1.128560751927150775e-03,5.630634460106376422e-04,3.150880654037273992e-04,8.110388266175478852e-04
3.000000000000000000e+00,3.000000000000000000e+00,3.095976481205182430e-04,1.838642745155148056e-02,3.796303069056460641e-03,-7.747627346061749555e-04,8.367368872719096670e-03
4.000000000000000000e+00,4.000000000000000000e+00,2.466088527047848684e-04,5.064941720148753886e-03,1.258709841218234177e-03,6.862432585615758050e-05,2.448795356580310556e-03
5.000000000000000000e+00,5.000000000000000000e+00,3.752047080356905374e-04,6.833416345386662122e-03,1.683477511685662221e-03,6.042823460815946283e-05,3.306526788763164762e-03
